Wed Feb 18 22:19:45 1970 | INFO  | loadConfig                               | Config loaded
Wed Feb 18 22:21:19 1970 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Wed Feb 18 22:21:19 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:19 1970 | INFO  | showConsole                              | Current console shown
Wed Feb 18 22:21:19 1970 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {50,50,50}
Wed Feb 18 22:21:19 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:19 1970 | INFO  | showCurrentGroup                         | Group displayed
Wed Feb 18 22:21:20 1970 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {50,50,50}
Wed Feb 18 22:21:20 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:20 1970 | INFO  | showCurrentGroup                         | Group displayed
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | NES
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | FDS
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | SNES
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:20 1970 | INFO  | loadSections                             | Loading system logo
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Loading system background
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Loading system picture
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | VIRTUAL BOY
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | SEGA SG-1000
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | MASTER SYSTEM
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | SEGA GENESIS
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | SEGA CD
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | SEGA 32X
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | ATARI 2600
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | ATARI 5200
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | ATARI 7800
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | INTELLIVISION
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | COLECOVISION
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | NEO GEO
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | PC ENGINE
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | PC ENGINE CD
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | PLAYSTATION
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out 1
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out2
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out 3
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out 4
Wed Feb 18 22:21:21 1970 | INFO  | initializeFonts                          | Fonts initialized
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out 5
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out 6
Wed Feb 18 22:21:21 1970 | INFO  | loadSections                             | Out 7
Wed Feb 18 22:21:21 1970 | INFO  | performGroupChoosingAction               | Loading system logo
Wed Feb 18 22:21:21 1970 | INFO  | performGroupChoosingAction               | Loading system background
Wed Feb 18 22:21:21 1970 | INFO  | loadGameList                             | NES
Wed Feb 18 22:21:21 1970 | INFO  | loadGameList                             | Should we skip this?
Wed Feb 18 22:21:21 1970 | INFO  | loadGameList                             | No, loading game list
Wed Feb 18 22:21:21 1970 | INFO  | loadGameList                             | Scanning directory
Wed Feb 18 22:21:21 1970 | INFO  | loadGameList                             | Processing files
Wed Feb 18 22:21:21 1970 | INFO  | loadGameList                             | All files loaded
Wed Feb 18 22:21:21 1970 | INFO  | loadGameList                             | The list needs to be sorted
Wed Feb 18 22:21:21 1970 | INFO  | loadGameList                             | Finished
Wed Feb 18 22:21:21 1970 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Wed Feb 18 22:21:21 1970 | INFO  | drawRectangleToScreen                    | Filling
Wed Feb 18 22:21:21 1970 | INFO  | showConsole                              | Current console shown
Wed Feb 18 22:21:22 1970 | INFO  | performAction                            | Loading game list
Wed Feb 18 22:21:22 1970 | INFO  | loadGameList                             | NES
Wed Feb 18 22:21:22 1970 | INFO  | loadGameList                             | Should we skip this?
Wed Feb 18 22:21:22 1970 | INFO  | loadGameList                             | Finished
Wed Feb 18 22:21:22 1970 | INFO  | updateScreen                             | Menu mode
Wed Feb 18 22:21:22 1970 | INFO  | drawGameList                             | Game list - Done
Wed Feb 18 22:21:22 1970 | INFO  | displayGamePictureInMenu                 | Displaying...
Wed Feb 18 22:21:22 1970 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Wed Feb 18 22:21:22 1970 | INFO  | setupDecorations                         | Decorations set
Wed Feb 18 22:21:23 1970 | INFO  | executeCommand                           | Launching Game
Wed Feb 18 22:21:23 1970 | INFO  | setCPU                                   | CPU speed set: 996
Wed Feb 18 22:21:23 1970 | INFO  | executeCommand                           | /media/data/apps/
Wed Feb 18 22:21:23 1970 | INFO  | executeCommand                           | fceux_littlehui_odbeta.opk
Wed Feb 18 22:21:23 1970 | INFO  | executeCommand                           | /media/sdcard/roms/FC/H_火焰纹章-圣战的系谱【简】【外星科技】.nes
Wed Feb 18 22:21:28 1970 | INFO  | loadConfig                               | Config loaded
Wed Feb 18 22:21:28 1970 | INFO  | initializeDisplay                        | well...
Wed Feb 18 22:21:28 1970 | INFO  | initializeDisplay                        | maybe...
Wed Feb 18 22:21:28 1970 | INFO  | initializeDisplay                        | Some Available modes
Wed Feb 18 22:21:28 1970 | INFO  | initializeDisplay                        | Initialized Display
Wed Feb 18 22:21:28 1970 | INFO  | initializeFonts                          | Fonts initialized
Wed Feb 18 22:21:28 1970 | INFO  | initializeSettingsFonts                  | Initializing Settings Fonts
Wed Feb 18 22:21:28 1970 | INFO  | initializeSettingsFonts                  | Settings Fonts initialized
Wed Feb 18 22:21:28 1970 | INFO  | checkThemes                              | Themes checked
Wed Feb 18 22:21:28 1970 | INFO  | loadLastState                            | Last state loaded
Wed Feb 18 22:21:28 1970 | INFO  | HW_Init                                  | HW Initialized
Wed Feb 18 22:21:28 1970 | INFO  | setupKeys                                | Input successfully configured
Wed Feb 18 22:21:28 1970 | INFO  | main                                     | Setup 2
Wed Feb 18 22:21:28 1970 | INFO  | initialSetup2                            | Loading theme
Wed Feb 18 22:21:28 1970 | INFO  | initialSetup2                            | Loading section groups
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Entering
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/arcades.png
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/handhelds.ini
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/home computers.png
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/arcades.ini
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/apps and games.png
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/handhelds.png
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/consoles.ini
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/apps and games.ini
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/home computers.ini
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | It's a file
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | /media/data/local/home/.simplemenu/section_groups/consoles.png
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | Read dir
Wed Feb 18 22:21:28 1970 | INFO  | recursivelyScanDirectory                 | No entry
Wed Feb 18 22:21:28 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:28 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:28 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:29 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:29 1970 | INFO  | loadSectionGroups                        | Loading group background
Wed Feb 18 22:21:29 1970 | INFO  | loadSectionGroups                        | Loaded section groups
Wed Feb 18 22:21:29 1970 | INFO  | initialSetup2                            | Loading sections
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | NES
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Loading system logo
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Loading system background
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Loading system picture
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | FDS
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | SNES
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | VIRTUAL BOY
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | SEGA SG-1000
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | MASTER SYSTEM
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | SEGA GENESIS
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | SEGA CD
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | SEGA 32X
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | ATARI 2600
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | ATARI 5200
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | ATARI 7800
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Executable set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Setting logo, background and system
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Set
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Out
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | INTELLIVISION
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | Current exec ready
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird
Wed Feb 18 22:21:29 1970 | INFO  | loadSections                             | free as a bird 2
